anchor_prediction,challenger_prediction,root_id,status,trigger_count,wins,regressions,triggered_cases,net_gain
Stable angina,Pneumonia,E_45,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_50,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_66,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_70,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_71,present,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_78,present,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_79,present,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_89,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Pneumonia,E_91,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Possible NSTEMI / STEMI,E_104,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_104,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_105,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_106,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_108,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_120,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_124,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_142,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_143,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_143,present,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_148,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_155,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_164,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_175,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_198,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_2,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_21,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_214,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_217,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_220,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_225,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_50,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Possible NSTEMI / STEMI,E_53,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_71,absent,1,0,1,['nb38_196::test:127812'],-1
Stable angina,Possible NSTEMI / STEMI,E_78,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_79,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Possible NSTEMI / STEMI,E_89,present,1,0,1,['nb38_196::test:102855'],-1
Stable angina,Sarcoidosis,E_104,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_105,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_106,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_108,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_120,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_129,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_13,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_14,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_143,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_151,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_155,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_164,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_175,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_198,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_2,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_218,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_220,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_225,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_53,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_66,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_70,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_71,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_78,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_79,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Sarcoidosis,E_89,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_0,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_104,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_108,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_120,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_125,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_142,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Unstable angina,E_143,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_146,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_175,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_194,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_198,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_2,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_201,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_211,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_214,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Unstable angina,E_217,absent,1,0,1,['nb37_98::test:85371'],-1
Stable angina,Unstable angina,E_25,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_53,present,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_66,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_70,absent,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_71,absent,1,0,1,['nb38_196::test:127812'],-1
Stable angina,Unstable angina,E_78,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_78,present,1,0,1,['nb38_196::test:122679'],-1
Stable angina,Unstable angina,E_79,absent,1,0,1,['nb38_196::test:130201'],-1
Stable angina,Unstable angina,E_89,present,1,0,1,['nb38_196::test:102855'],-1
Stable angina,Unstable angina,E_91,absent,1,0,1,['nb38_196::test:122679'],-1
Tuberculosis,Acute otitis media,E_114,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_120,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_124,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_129,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_142,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_151,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_155,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_157,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_164,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_172,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_175,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_181,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_194,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_2,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_201,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_203,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_208,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_211,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_212,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_25,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_41,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_44,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_45,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_48,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_53,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_61,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_62,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_66,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_77,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_78,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_79,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Acute otitis media,E_91,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Bronchiectasis,E_162,present,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_191,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_201,present,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_223,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_45,present,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_79,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchiectasis,E_91,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Bronchitis,E_124,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_142,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_146,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_148,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_162,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_164,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_194,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_196,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_201,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_208,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_217,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_44,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_45,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_65,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_66,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_79,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Bronchitis,E_91,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Cluster headache,E_114,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_120,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_124,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_129,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_142,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_151,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_155,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_157,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_164,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_172,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_175,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_181,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_194,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_2,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_201,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_203,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_208,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_211,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_212,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_25,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_41,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_44,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_45,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_48,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_53,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_61,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_62,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_66,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_77,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_78,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_79,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Cluster headache,E_91,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Ebola,E_124,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_142,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_146,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_148,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_162,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_164,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_194,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_196,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_201,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_208,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_217,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_44,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_45,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_65,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_66,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_79,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Ebola,E_91,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,GERD,E_114,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_120,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_124,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_129,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_142,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_151,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_155,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_157,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_164,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_172,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_175,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_181,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_194,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_2,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_201,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_203,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_208,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_211,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_212,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_25,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_41,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_44,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_45,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_48,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_53,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_61,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_62,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_66,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_77,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_78,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_79,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,GERD,E_91,present,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Pancreatic neoplasm,E_0,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_104,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_114,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_120,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_124,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_129,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_142,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_148,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_15,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_151,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_155,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_162,present,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_164,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_178,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_181,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_194,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_201,present,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_203,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_208,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_21,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_212,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_214,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_25,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_4,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_41,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_45,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_53,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_66,present,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_70,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_77,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_79,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_84,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pancreatic neoplasm,E_91,present,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pneumonia,E_124,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_129,absent,1,0,1,['nb37_98::test:74383'],-1
Tuberculosis,Pneumonia,E_146,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_148,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_162,absent,1,0,1,['nb37_98::test:74383'],-1
Tuberculosis,Pneumonia,E_162,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_164,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_194,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_196,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_217,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_44,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_45,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_61,present,1,0,1,['nb38_196::test:125644'],-1
Tuberculosis,Pneumonia,E_65,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_66,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pneumonia,E_91,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_0,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_104,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_114,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_120,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_129,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_146,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_15,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_151,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_155,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_178,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_181,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_191,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Pulmonary neoplasm,E_196,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_203,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_208,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_208,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_21,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_212,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_214,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_217,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_223,absent,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Pulmonary neoplasm,E_25,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_4,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_41,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_44,present,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_45,present,1,0,1,['nb38_196::test:2461'],-1
Tuberculosis,Pulmonary neoplasm,E_53,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_65,absent,1,0,1,['nb37_98::test:79723'],-1
Tuberculosis,Pulmonary neoplasm,E_70,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_77,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_84,absent,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Pulmonary neoplasm,E_91,present,1,0,1,['nb38_196::test:33420'],-1
Tuberculosis,Spontaneous rib fracture,E_114,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Spontaneous rib fracture,E_120,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Spontaneous rib fracture,E_124,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Spontaneous rib fracture,E_129,absent,1,0,1,['nb38_196::test:94849'],-1
Tuberculosis,Spontaneous rib fracture,E_142,absent,1,0,1,['nb38_196::test:94849'],-1
