disease_a,disease_b,root_evidence_id,pair_root_rank,pair_root_utility
Pericarditis,Possible NSTEMI / STEMI,E_105,3,0.02732628631249185
Pericarditis,Possible NSTEMI / STEMI,E_70,4,0.02715889108389751
Pericarditis,Possible NSTEMI / STEMI,E_104,5,0.02647792143108293
Pericarditis,Possible NSTEMI / STEMI,E_50,6,0.026061307060826745
Pericarditis,Possible NSTEMI / STEMI,E_220,7,0.021944439574589938
Pericarditis,Possible NSTEMI / STEMI,E_148,8,0.020807211187796996
Pericarditis,Possible NSTEMI / STEMI,E_217,9,0.01983923106514059
Pericarditis,Possible NSTEMI / STEMI,E_155,10,0.018853044475410363
Pericarditis,Possible NSTEMI / STEMI,E_71,11,0.01883855216375027
Pericarditis,Possible NSTEMI / STEMI,E_0,12,0.018132942146129493
Pneumonia,Unstable angina,E_129,1,0.09901283252230055
Pneumonia,Unstable angina,E_130,2,0.08164187093312876
Pneumonia,Unstable angina,E_133,3,0.07961811832799957
Pneumonia,Unstable angina,E_136,4,0.07463819106987131
Pneumonia,Unstable angina,E_135,5,0.06561875125920483
Pneumonia,Unstable angina,E_131,6,0.06391110819175776
Pneumonia,Unstable angina,E_134,7,0.06320940244119463
Pneumonia,Unstable angina,E_132,8,0.06215362059390334
Pneumonia,Unstable angina,E_201,9,0.058602506912715235
Pneumonia,Unstable angina,E_77,10,0.038737003753130904
Pneumonia,Unstable angina,E_91,11,0.036712496137662844
Pneumonia,Unstable angina,E_105,12,0.033620424083726064
Ebola,Tuberculosis,E_55,1,0.11707237375132021
Ebola,Tuberculosis,E_41,2,0.03640166226346835
Ebola,Tuberculosis,E_133,3,0.03346030771946662
Ebola,Tuberculosis,E_45,4,0.03039787162706946
Ebola,Tuberculosis,E_69,5,0.02572109481952409
Ebola,Tuberculosis,E_97,6,0.02384379084231822
Ebola,Tuberculosis,E_78,7,0.022251285132888123
Ebola,Tuberculosis,E_148,8,0.01992404632552188
Ebola,Tuberculosis,E_208,9,0.018877366101432782
Ebola,Tuberculosis,E_57,10,0.017195087571209515
Ebola,Tuberculosis,E_144,11,0.01639234193063897
Ebola,Tuberculosis,E_201,12,0.015959287806918264
Pancreatic neoplasm,SLE,E_134,1,0.06317480282406004
Pancreatic neoplasm,SLE,E_66,2,0.03711890311181234
Pancreatic neoplasm,SLE,E_201,3,0.02818262017090236
Pancreatic neoplasm,SLE,E_70,4,0.025975594250211797
Pancreatic neoplasm,SLE,E_69,5,0.020958525986341753
Pancreatic neoplasm,SLE,E_148,6,0.01614796027414398
Pancreatic neoplasm,SLE,E_162,7,0.0154686157142841
Pancreatic neoplasm,SLE,E_51,8,0.013642112535192688
Pancreatic neoplasm,SLE,E_129,9,0.010275485008151342
Pancreatic neoplasm,SLE,E_3,10,0.010011514298125536
Pancreatic neoplasm,SLE,E_223,11,0.008375880734869137
Pancreatic neoplasm,SLE,E_188,12,0.007656145944600185
Localized edema,URTI,E_151,1,0.07525472143152563
Localized edema,URTI,E_152,2,0.05642943993107248
Localized edema,URTI,E_181,3,0.04760348631805983
Localized edema,URTI,E_201,4,0.043015662801939684
Localized edema,URTI,E_91,5,0.036943085081693756
Localized edema,URTI,E_97,6,0.03141122444744469
Localized edema,URTI,E_79,7,0.030505618214532876
Localized edema,URTI,E_48,8,0.02828879654815938
Localized edema,URTI,E_50,9,0.026550699292780273
Localized edema,URTI,E_41,10,0.02543225241150487
Localized edema,URTI,E_106,11,0.02426582299018992
Localized edema,URTI,E_49,12,0.022350849947905895
Chagas,Pancreatic neoplasm,E_130,1,0.08159834612243429
Chagas,Pancreatic neoplasm,E_136,2,0.07458518798601325
Chagas,Pancreatic neoplasm,E_135,3,0.06558957939433635
Chagas,Pancreatic neoplasm,E_133,4,0.06526103213672436
Chagas,Pancreatic neoplasm,E_131,5,0.06388269548691367
Chagas,Pancreatic neoplasm,E_134,6,0.06316824414195908
Chagas,Pancreatic neoplasm,E_132,7,0.062114983339586136
Chagas,Pancreatic neoplasm,E_152,8,0.05575516454692565
Chagas,Pancreatic neoplasm,E_129,9,0.052357075550759614
Chagas,Pancreatic neoplasm,E_79,10,0.03770515902624596
Chagas,Pancreatic neoplasm,E_91,11,0.030068259659927786
Chagas,Pancreatic neoplasm,E_201,12,0.028169933936407984
Boerhaave,Chagas,E_152,1,0.05555456563844442
Boerhaave,Chagas,E_91,2,0.030061886179755228
Boerhaave,Chagas,E_78,3,0.029308296380473043
Boerhaave,Chagas,E_51,4,0.01410293632611128
Boerhaave,Chagas,E_175,5,0.013727673585468872
Boerhaave,Chagas,E_9,6,0.011112031445652856
Boerhaave,Chagas,E_211,7,0.008588162100442793
Boerhaave,Chagas,E_210,8,0.008481090630653922
Boerhaave,Chagas,E_174,9,0.002253385551710115
Boerhaave,Chagas,E_148,10,0.001718426897372084
Boerhaave,Chagas,E_133,11,0.00043098848195901647
Boerhaave,Chagas,E_66,12,0.0002869513117764502
GERD,Pneumonia,E_129,1,0.0990191762106632
GERD,Pneumonia,E_133,2,0.08217621930590668
GERD,Pneumonia,E_130,3,0.08164356745323878
GERD,Pneumonia,E_136,4,0.0746416027999234
GERD,Pneumonia,E_135,5,0.06561929671757924
GERD,Pneumonia,E_131,6,0.06391163945528397
GERD,Pneumonia,E_134,7,0.06321176652822161
GERD,Pneumonia,E_132,8,0.06215568694865389
GERD,Pneumonia,E_77,9,0.03874043221054397
GERD,Pneumonia,E_91,10,0.03671687292195759
GERD,Pneumonia,E_66,11,0.035458116162000335
GERD,Pneumonia,E_123,12,0.026394185263688676
Epiglottitis,Localized edema,E_151,1,0.07523097559891483
Epiglottitis,Localized edema,E_152,2,0.055776208525564974
Epiglottitis,Localized edema,E_91,3,0.035618923008579946
Epiglottitis,Localized edema,E_66,4,0.03516491274383488
Epiglottitis,Localized edema,E_106,5,0.02425261567859494
Epiglottitis,Localized edema,E_78,6,0.02260457921412574
Epiglottitis,Localized edema,E_69,7,0.02142095453820878
Epiglottitis,Localized edema,E_194,8,0.020833606812941958
Epiglottitis,Localized edema,E_104,9,0.02014436151828071
Epiglottitis,Localized edema,E_212,10,0.017330038817306215
Epiglottitis,Localized edema,E_62,11,0.013009165162780143
Epiglottitis,Localized edema,E_65,12,0.013005977258735452
Ebola,Guillain-Barré syndrome,E_55,1,0.13631796450643258
Ebola,Guillain-Barré syndrome,E_201,2,0.043479872895424154
Ebola,Guillain-Barré syndrome,E_133,3,0.0372066643432988
Ebola,Guillain-Barré syndrome,E_41,4,0.03640859926575971
Ebola,Guillain-Barré syndrome,E_97,5,0.02385009922135715
Ebola,Guillain-Barré syndrome,E_91,6,0.023229896001431476
Ebola,Guillain-Barré syndrome,E_148,7,0.019930119196508903
Ebola,Guillain-Barré syndrome,E_57,8,0.018008466540823574
Ebola,Guillain-Barré syndrome,E_144,9,0.016398188267518574
Ebola,Guillain-Barré syndrome,E_0,10,0.015789328888038308
Ebola,Guillain-Barré syndrome,E_89,11,0.0149503032437956
Ebola,Guillain-Barré syndrome,E_157,12,0.014879410799890169
Anemia,Croup,E_54,1,0.23508281708834675
Anemia,Croup,E_57,2,0.12219484157988923
Anemia,Croup,E_53,3,0.12047489797350727
Anemia,Croup,E_59,4,0.09798851290312596
Anemia,Croup,E_56,5,0.09214629486161569
Anemia,Croup,E_58,6,0.090315374131051
Anemia,Croup,E_55,7,0.08016041639478566
Anemia,Croup,E_181,8,0.034153845926001354
Anemia,Croup,E_91,9,0.029062577578824782
Anemia,Croup,E_208,10,0.026149586147888714
Anemia,Croup,E_82,11,0.023906055769172648
Anemia,Croup,E_146,12,0.02106073464815464
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_54,1,0.2571742580262707
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_55,2,0.22151516496982698
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_57,3,0.14929654208630924
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_53,4,0.12562983334427744
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_59,5,0.09809831511448862
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_56,6,0.09224955050500608
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_58,7,0.09041657811410805
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_124,8,0.06565252313663995
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_151,9,0.056216100172429916
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_152,10,0.0558938963810565
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_201,11,0.05212766385193723
Bronchospasm / acute asthma exacerbation,Pulmonary embolism,E_214,12,0.034040559955194546
Anaphylaxis,Inguinal hernia,E_151,1,0.0730979110696253
Anaphylaxis,Inguinal hernia,E_152,2,0.055908023945329025
Anaphylaxis,Inguinal hernia,E_66,3,0.029463338485000354
Anaphylaxis,Inguinal hernia,E_226,4,0.024153016998060287
Anaphylaxis,Inguinal hernia,E_82,5,0.022161850329302058
Anaphylaxis,Inguinal hernia,E_214,6,0.019049635251125262
Anaphylaxis,Inguinal hernia,E_148,7,0.018417752652096213
Anaphylaxis,Inguinal hernia,E_51,8,0.015143439966206297
Anaphylaxis,Inguinal hernia,E_194,9,0.014137831340189222
Anaphylaxis,Inguinal hernia,E_12,10,0.013824549222427169
Anaphylaxis,Inguinal hernia,E_42,11,0.012234803826426952
Anaphylaxis,Inguinal hernia,E_70,12,0.011641735682187375
Pancreatic neoplasm,Tuberculosis,E_54,1,0.2561512600079338
Pancreatic neoplasm,Tuberculosis,E_55,2,0.2075722275783974
Pancreatic neoplasm,Tuberculosis,E_57,3,0.14799067928568302
Pancreatic neoplasm,Tuberculosis,E_53,4,0.11420799907040032
Pancreatic neoplasm,Tuberculosis,E_59,5,0.09804810431436635
Pancreatic neoplasm,Tuberculosis,E_56,6,0.09220233334601238
Pancreatic neoplasm,Tuberculosis,E_58,7,0.09037029914666475
Pancreatic neoplasm,Tuberculosis,E_130,8,0.08160754332184103
Pancreatic neoplasm,Tuberculosis,E_133,9,0.07563552537734593
Pancreatic neoplasm,Tuberculosis,E_136,10,0.07460367891814676
Pancreatic neoplasm,Tuberculosis,E_135,11,0.06559253682416998
Pancreatic neoplasm,Tuberculosis,E_131,12,0.06388557595346385
Acute rhinosinusitis,Influenza,E_130,1,0.08164004998726794
Acute rhinosinusitis,Influenza,E_136,2,0.07463076321722399
Acute rhinosinusitis,Influenza,E_133,3,0.07264654031614014
Acute rhinosinusitis,Influenza,E_129,4,0.07153110885175094
Acute rhinosinusitis,Influenza,E_135,5,0.06561982193363497
Acute rhinosinusitis,Influenza,E_131,6,0.06391215100327169
Acute rhinosinusitis,Influenza,E_134,7,0.06320473858961519
Acute rhinosinusitis,Influenza,E_132,8,0.06214983446640152
Acute rhinosinusitis,Influenza,E_124,9,0.051664653914175254
Acute rhinosinusitis,Influenza,E_226,10,0.03254676065371855
Acute rhinosinusitis,Influenza,E_50,11,0.028701603623434355
Acute rhinosinusitis,Influenza,E_88,12,0.02683443226183875
Anemia,Sarcoidosis,E_133,1,0.08840204587340647
Anemia,Sarcoidosis,E_130,2,0.08162910500867229
Anemia,Sarcoidosis,E_136,3,0.07463245561763758
Anemia,Sarcoidosis,E_135,4,0.06560588146494606
Anemia,Sarcoidosis,E_131,5,0.06389857331723646
Anemia,Sarcoidosis,E_134,6,0.06320286979100788
Anemia,Sarcoidosis,E_132,7,0.062146373309229175
Anemia,Sarcoidosis,E_70,8,0.027996207527746467
Anemia,Sarcoidosis,E_208,9,0.026230686261009387
Anemia,Sarcoidosis,E_82,10,0.02399696791001141
Anemia,Sarcoidosis,E_146,11,0.021123381760478514
Anemia,Sarcoidosis,E_88,12,0.019727988396821047
Cluster headache,GERD,E_201,1,0.04386495714923282
Cluster headache,GERD,E_79,2,0.03752595956001044
Cluster headache,GERD,E_124,3,0.033282510193138666
Cluster headache,GERD,E_181,4,0.03000594717710539
Cluster headache,GERD,E_70,5,0.02260632067652616
Cluster headache,GERD,E_217,6,0.017201864017283647
Cluster headache,GERD,E_25,7,0.012174979105615786
Cluster headache,GERD,E_173,8,0.010707410613414427
Cluster headache,GERD,E_215,9,0.010553613953969377
Cluster headache,GERD,E_184,10,0.009083975492452864
Cluster headache,GERD,E_98,11,0.008374999838955044
Cluster headache,GERD,E_127,12,0.005180401688939101
Ebola,GERD,E_54,1,0.1814242096884536
Ebola,GERD,E_53,2,0.12175727784380552
Ebola,GERD,E_59,3,0.09739732357043852
Ebola,GERD,E_56,4,0.09159035309910814
Ebola,GERD,E_58,5,0.08977047877360499
Ebola,GERD,E_57,6,0.07544692796737167
Ebola,GERD,E_133,7,0.03842085807960786
Ebola,GERD,E_79,8,0.03699178136405344
Ebola,GERD,E_41,9,0.03641069006239436
Ebola,GERD,E_66,10,0.03384082937465385
Ebola,GERD,E_124,11,0.03280994709148334
Ebola,GERD,E_55,12,0.024960489712614435
Bronchitis,Influenza,E_133,1,0.08236807165505183
Bronchitis,Influenza,E_130,2,0.08164712253211454
Bronchitis,Influenza,E_136,3,0.07464498508477374
Bronchitis,Influenza,E_129,4,0.07155622198831456
Bronchitis,Influenza,E_135,5,0.06562209596097712
Bronchitis,Influenza,E_131,6,0.06391436585199566
Bronchitis,Influenza,E_134,7,0.06321459359811576
Bronchitis,Influenza,E_132,8,0.0621584484534499
Bronchitis,Influenza,E_77,9,0.03335967790010757
Bronchitis,Influenza,E_123,10,0.029343463365778956
Bronchitis,Influenza,E_50,11,0.028715869600214706
Bronchitis,Influenza,E_66,12,0.02748057477847399
Allergic sinusitis,Localized edema,E_54,1,0.2581702759580825
Allergic sinusitis,Localized edema,E_55,2,0.2388579618691109
Allergic sinusitis,Localized edema,E_57,3,0.15066860946332358
Allergic sinusitis,Localized edema,E_53,4,0.12564131571702747
Allergic sinusitis,Localized edema,E_59,5,0.0981059388547233
Allergic sinusitis,Localized edema,E_56,6,0.09225671970672984
Allergic sinusitis,Localized edema,E_58,7,0.09042360486582796
Allergic sinusitis,Localized edema,E_151,8,0.0752417500884528
Allergic sinusitis,Localized edema,E_152,9,0.056080234532350545
Allergic sinusitis,Localized edema,E_181,10,0.05561218884155667
Allergic sinusitis,Localized edema,E_124,11,0.04048934468508076
Allergic sinusitis,Localized edema,E_201,12,0.03839671402489413
Bronchiolitis,Stable angina,E_53,1,0.12339252021318843
Bronchiolitis,Stable angina,E_54,2,0.11897781134189463
Bronchiolitis,Stable angina,E_59,3,0.09611161935967405
Bronchiolitis,Stable angina,E_56,4,0.09038130444840506
Bronchiolitis,Stable angina,E_58,5,0.08858545357649988
Bronchiolitis,Stable angina,E_181,6,0.0755221095622883
Bronchiolitis,Stable angina,E_91,7,0.07155379567431404
Bronchiolitis,Stable angina,E_133,8,0.052241371178013425
Bronchiolitis,Stable angina,E_79,9,0.040257790736512526
Bronchiolitis,Stable angina,E_57,10,0.04002591385108895
Bronchiolitis,Stable angina,E_105,11,0.03293904859648612
Bronchiolitis,Stable angina,E_201,12,0.032548321311308345
Chagas,Localized edema,E_151,1,0.07520544142625288
Chagas,Localized edema,E_91,2,0.030076771326976108
Chagas,Localized edema,E_66,3,0.027394607629461915
Chagas,Localized edema,E_106,4,0.024238481074359407
Chagas,Localized edema,E_148,5,0.019207270922412943
Chagas,Localized edema,E_51,6,0.014110388450751826
Chagas,Localized edema,E_175,7,0.013734018119731876
Chagas,Localized edema,E_22,8,0.012006454955844924
Chagas,Localized edema,E_137,9,0.011413885707476912
Chagas,Localized edema,E_9,10,0.011118469349797822
Chagas,Localized edema,E_109,11,0.009814597291057638
Chagas,Localized edema,E_44,12,0.009650487684242573
Pericarditis,Scombroid food poisoning,E_54,1,0.2568276013444673
Pericarditis,Scombroid food poisoning,E_55,2,0.21679236041038555
Pericarditis,Scombroid food poisoning,E_57,3,0.14886323234322435
Pericarditis,Scombroid food poisoning,E_53,4,0.12561971197505575
Pericarditis,Scombroid food poisoning,E_129,5,0.10195522421294262
Pericarditis,Scombroid food poisoning,E_59,6,0.09807625454693858
Pericarditis,Scombroid food poisoning,E_56,7,0.09222880522066555
Pericarditis,Scombroid food poisoning,E_58,8,0.09039624503268048
Pericarditis,Scombroid food poisoning,E_130,9,0.08160910601929197
Pericarditis,Scombroid food poisoning,E_133,10,0.08052806092322684
Pericarditis,Scombroid food poisoning,E_136,11,0.07460893961547677
Pericarditis,Scombroid food poisoning,E_135,12,0.06559210785770449
Acute COPD exacerbation / infection,Viral pharyngitis,E_54,1,0.2568092880028697
Acute COPD exacerbation / infection,Viral pharyngitis,E_55,2,0.21357828386001565
Acute COPD exacerbation / infection,Viral pharyngitis,E_57,3,0.14867883981630997
Acute COPD exacerbation / infection,Viral pharyngitis,E_53,4,0.12564355423281232
Acute COPD exacerbation / infection,Viral pharyngitis,E_59,5,0.09815219814666735
Acute COPD exacerbation / infection,Viral pharyngitis,E_56,6,0.09230022095222563
Acute COPD exacerbation / infection,Viral pharyngitis,E_58,7,0.0904662417539201
Acute COPD exacerbation / infection,Viral pharyngitis,E_66,8,0.04060618724168706
Acute COPD exacerbation / infection,Viral pharyngitis,E_214,9,0.037283372874941885
Acute COPD exacerbation / infection,Viral pharyngitis,E_181,10,0.03673549411507374
Acute COPD exacerbation / infection,Viral pharyngitis,E_41,11,0.034569135045309014
Acute COPD exacerbation / infection,Viral pharyngitis,E_123,12,0.03196332231176328
Atrial fibrillation,Tuberculosis,E_201,1,0.09043039106618014
Atrial fibrillation,Tuberculosis,E_91,2,0.032739247876067676
Atrial fibrillation,Tuberculosis,E_45,3,0.030760936336253618
Atrial fibrillation,Tuberculosis,E_155,4,0.027611287943028487
Atrial fibrillation,Tuberculosis,E_104,5,0.027349622004187342
Atrial fibrillation,Tuberculosis,E_105,6,0.027306572675611977
Atrial fibrillation,Tuberculosis,E_70,7,0.023823901254206196
Atrial fibrillation,Tuberculosis,E_78,8,0.022620673510263242
Atrial fibrillation,Tuberculosis,E_76,9,0.019259375610842608
Atrial fibrillation,Tuberculosis,E_208,10,0.019170008665055426
Atrial fibrillation,Tuberculosis,E_218,11,0.017313867324083278
Atrial fibrillation,Tuberculosis,E_22,12,0.01609956881947811
Pancreatic neoplasm,Scombroid food poisoning,E_54,1,0.25676700803241526
Pancreatic neoplasm,Scombroid food poisoning,E_55,2,0.21676956972744568
Pancreatic neoplasm,Scombroid food poisoning,E_57,3,0.14883018447717095
Pancreatic neoplasm,Scombroid food poisoning,E_53,4,0.11421469136469312
Pancreatic neoplasm,Scombroid food poisoning,E_59,5,0.09805207814188759
Pancreatic neoplasm,Scombroid food poisoning,E_56,6,0.09220607024814152
Pancreatic neoplasm,Scombroid food poisoning,E_58,7,0.09037396179760901
Pancreatic neoplasm,Scombroid food poisoning,E_79,8,0.03773304548537263
Pancreatic neoplasm,Scombroid food poisoning,E_201,9,0.028199434489955325
Pancreatic neoplasm,Scombroid food poisoning,E_66,10,0.026456556233985486
Pancreatic neoplasm,Scombroid food poisoning,E_70,11,0.02598665530819661
Pancreatic neoplasm,Scombroid food poisoning,E_69,12,0.02096878454566234
GERD,Pancreatic neoplasm,E_133,1,0.08215745980278681
GERD,Pancreatic neoplasm,E_130,2,0.08161210373756404
GERD,Pancreatic neoplasm,E_136,3,0.07461284958070673
GERD,Pancreatic neoplasm,E_135,4,0.06559400310353873
GERD,Pancreatic neoplasm,E_131,5,0.06388700407480992
GERD,Pancreatic neoplasm,E_134,6,0.06318741286596775
GERD,Pancreatic neoplasm,E_132,7,0.06213173848593581
GERD,Pancreatic neoplasm,E_129,8,0.05240308054316005
GERD,Pancreatic neoplasm,E_124,9,0.03328011817713052
GERD,Pancreatic neoplasm,E_78,10,0.023123141787996456
GERD,Pancreatic neoplasm,E_69,11,0.020974255445966174
GERD,Pancreatic neoplasm,E_89,12,0.019230780243832738
Anaphylaxis,Ebola,E_54,1,0.18144019004755582
Anaphylaxis,Ebola,E_53,2,0.12434382177774427
Anaphylaxis,Ebola,E_129,3,0.10122918597671372
Anaphylaxis,Ebola,E_59,4,0.09740387928852232
Anaphylaxis,Ebola,E_56,5,0.09159651795571919
Anaphylaxis,Ebola,E_58,6,0.08977652113626457
Anaphylaxis,Ebola,E_130,7,0.08138324631122333
Anaphylaxis,Ebola,E_57,8,0.07545543916431405
Anaphylaxis,Ebola,E_136,9,0.07411349547895443
Anaphylaxis,Ebola,E_151,10,0.07255642570610826
Anaphylaxis,Ebola,E_135,11,0.06553841088648762
Anaphylaxis,Ebola,E_131,12,0.0638328585732514
Acute laryngitis,HIV (initial infection),E_129,1,0.1019714228871879
Acute laryngitis,HIV (initial infection),E_130,2,0.08165284545956006
Acute laryngitis,HIV (initial infection),E_133,3,0.08128376582591332
Acute laryngitis,HIV (initial infection),E_136,4,0.0746494421399747
Acute laryngitis,HIV (initial infection),E_135,5,0.06562703639824097
Acute laryngitis,HIV (initial infection),E_131,6,0.0639191777207744
Acute laryngitis,HIV (initial infection),E_134,7,0.06321858691851796
Acute laryngitis,HIV (initial infection),E_132,8,0.06216248262312075
Acute laryngitis,HIV (initial infection),E_201,9,0.03385382112110454
Acute laryngitis,HIV (initial infection),E_79,10,0.031955595410521884
Acute laryngitis,HIV (initial infection),E_50,11,0.0250079034128958
Acute laryngitis,HIV (initial infection),E_148,12,0.022716264074759882
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_54,1,0.25710219330227235
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_55,2,0.22148453240450622
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_57,3,0.14925679935169667
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_53,4,0.1256201103841577
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_59,5,0.09806979647111902
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_56,6,0.09222273218474454
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_58,7,0.09039029266625988
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_124,8,0.06564697290148896
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_201,9,0.05212097960306135
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_79,10,0.044243510670291204
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_214,11,0.03403690279355367
Bronchospasm / acute asthma exacerbation,Possible NSTEMI / STEMI,E_69,12,0.030394296684154932
Allergic sinusitis,Bronchiectasis,E_181,1,0.05560281637764636
Allergic sinusitis,Bronchiectasis,E_77,2,0.03863000456182733
Allergic sinusitis,Bronchiectasis,E_66,3,0.03805413381603213
Allergic sinusitis,Bronchiectasis,E_226,4,0.02687619389978573
Allergic sinusitis,Bronchiectasis,E_123,5,0.02239952300584787
Allergic sinusitis,Bronchiectasis,E_227,6,0.020901139356662206
Allergic sinusitis,Bronchiectasis,E_45,7,0.02070703573080152
Allergic sinusitis,Bronchiectasis,E_118,8,0.01801973528012456
Allergic sinusitis,Bronchiectasis,E_169,9,0.014350416962772916
Allergic sinusitis,Bronchiectasis,E_170,10,0.01000427602986968
Allergic sinusitis,Bronchiectasis,E_18,11,0.009990295506851057
Allergic sinusitis,Bronchiectasis,E_207,12,0.009735505880321712
Epiglottitis,Myocarditis,E_91,1,0.03559233170839081
Epiglottitis,Myocarditis,E_78,2,0.022584527089492944
Epiglottitis,Myocarditis,E_69,3,0.021402266044690962
Epiglottitis,Myocarditis,E_194,4,0.020820629942474817
Epiglottitis,Myocarditis,E_218,5,0.020314547995253326
Epiglottitis,Myocarditis,E_104,6,0.020126625605750945
Epiglottitis,Myocarditis,E_155,7,0.01779648462928107
Epiglottitis,Myocarditis,E_212,8,0.017318837179012832
Epiglottitis,Myocarditis,E_0,9,0.016805419649132892
Epiglottitis,Myocarditis,E_217,10,0.016543412108940295
Epiglottitis,Myocarditis,E_62,11,0.012997796865408483
Epiglottitis,Myocarditis,E_65,12,0.012997078698436497
Acute laryngitis,Bronchiolitis,E_53,1,0.12295003282563449
Acute laryngitis,Bronchiolitis,E_54,2,0.11908136582374874
Acute laryngitis,Bronchiolitis,E_59,3,0.0961571961693101
Acute laryngitis,Bronchiolitis,E_56,4,0.09042416390218334
Acute laryngitis,Bronchiolitis,E_58,5,0.08862746142509381
Acute laryngitis,Bronchiolitis,E_181,6,0.0755316653504086
Acute laryngitis,Bronchiolitis,E_66,7,0.0728359220293865
Acute laryngitis,Bronchiolitis,E_133,8,0.05664983280684035
Acute laryngitis,Bronchiolitis,E_57,9,0.040078190428470294
Acute laryngitis,Bronchiolitis,E_79,10,0.03069730087947702
Acute laryngitis,Bronchiolitis,E_214,11,0.024938160342755016
Acute laryngitis,Bronchiolitis,E_212,12,0.021012881840757176
Ebola,Pulmonary neoplasm,E_54,1,0.18123351120031733
Ebola,Pulmonary neoplasm,E_59,2,0.09731742373583423
Ebola,Pulmonary neoplasm,E_56,3,0.09151521700916541
Ebola,Pulmonary neoplasm,E_58,4,0.08969683561644808
Ebola,Pulmonary neoplasm,E_53,5,0.08448019165316321
Ebola,Pulmonary neoplasm,E_57,6,0.07534812307735299
Ebola,Pulmonary neoplasm,E_79,7,0.06670210724887486
Ebola,Pulmonary neoplasm,E_45,8,0.036835800886701645
Ebola,Pulmonary neoplasm,E_41,9,0.03639876855741687
Ebola,Pulmonary neoplasm,E_133,10,0.03202091258561577
Ebola,Pulmonary neoplasm,E_222,11,0.025769369063321095
Ebola,Pulmonary neoplasm,E_55,12,0.024908273052815785
Sarcoidosis,Viral pharyngitis,E_133,1,0.08968309436644793
Sarcoidosis,Viral pharyngitis,E_130,2,0.08162980013224003
Sarcoidosis,Viral pharyngitis,E_136,3,0.07463385373633455
Sarcoidosis,Viral pharyngitis,E_135,4,0.06560610494121852
Sarcoidosis,Viral pharyngitis,E_131,5,0.06389879097782818
Sarcoidosis,Viral pharyngitis,E_134,6,0.06320383853878041
Sarcoidosis,Viral pharyngitis,E_132,7,0.062147220031683034
Sarcoidosis,Viral pharyngitis,E_181,8,0.03674042533580843
Sarcoidosis,Viral pharyngitis,E_201,9,0.035883904467567326
Sarcoidosis,Viral pharyngitis,E_41,10,0.03457287173740183
Sarcoidosis,Viral pharyngitis,E_66,11,0.032727624697019904
Sarcoidosis,Viral pharyngitis,E_79,12,0.032369854899837944
Atrial fibrillation,Bronchiectasis,E_201,1,0.04528809772556961
Atrial fibrillation,Bronchiectasis,E_77,2,0.03862626013599852
Atrial fibrillation,Bronchiectasis,E_155,3,0.027614193501737588
Atrial fibrillation,Bronchiectasis,E_124,4,0.027587449291906044
Atrial fibrillation,Bronchiectasis,E_104,5,0.027352463049531043
Atrial fibrillation,Bronchiectasis,E_105,6,0.02730951548835
Atrial fibrillation,Bronchiectasis,E_70,7,0.023826979109248254
Atrial fibrillation,Bronchiectasis,E_123,8,0.02239638911954418
Atrial fibrillation,Bronchiectasis,E_227,9,0.02089850321621057
Atrial fibrillation,Bronchiectasis,E_45,10,0.020703703546948463
Atrial fibrillation,Bronchiectasis,E_69,11,0.020123985718995843
Atrial fibrillation,Bronchiectasis,E_76,12,0.019261562538344386
Inguinal hernia,Localized edema,E_133,1,0.08295668711822306
Inguinal hernia,Localized edema,E_130,2,0.08162054842350823
Inguinal hernia,Localized edema,E_129,3,0.07830741728821242
Inguinal hernia,Localized edema,E_151,4,0.07523561461386544
Inguinal hernia,Localized edema,E_136,5,0.07462112042922718
Inguinal hernia,Localized edema,E_135,6,0.06560054836431237
Inguinal hernia,Localized edema,E_131,7,0.06389337900364382
Inguinal hernia,Localized edema,E_134,8,0.06319426184231577
Inguinal hernia,Localized edema,E_132,9,0.06213839664939201
Inguinal hernia,Localized edema,E_152,10,0.055908234092109065
Inguinal hernia,Localized edema,E_106,11,0.024255189888305783
